-75, 148, 887
-192, 59, 967
-298, -88, 1135
-398, -214, 1301
-446, -167, 1301
-570, -252, 1426
-653, -422, 1478
-651, -463, 1473
-510, -418, 1249
-525, -370, 1243
-557, -285, 1182
-579, -246, 1138
-482, -236, 1010
-419, -181, 915
-439, -173, 783
-421, -148, 831
-346, -60, 853
-383, -4, 844
-383, -4, 844
-376, 11, 930
-199, 158, 957
-27, 330, 917
60, 474, 959
107, 539, 1057
107, 539, 1057
201, 598, 1109
388, 671, 1060
429, 747, 1066
383, 773, 1156
359, 677, 1166
401, 592, 1113
482, 550, 1047
439, 533, 1066
439, 533, 1066
255, 489, 1195
202, 373, 1221
250, 334, 1141
176, 294, 1172
95, 226, 1199
67, 144, 1199
91, 41, 1137
91, 41, 1137
73, 19, 1027
-63, 29, 1101
-102, 32, 1079
-107, 16, 965
-107, 16, 965
-97, -64, 781
-87, -150, 620
-128, -260, 579
-135, -222, 569
-,-,-
161, 30, 884
161, 30, 884
183, 4, 868
163, 8, 877
107, 46, 925
107, 46, 925
67, 52, 901
93, 11, 869
114, 22, 794
136, 120, 767
136, 120, 767
162, 210, 761
209, 309, 742
264, 365, 719
195, 321, 719
61, 238, 843
61, 238, 843
-19, 164, 912
-100, 40, 978
-114, -24, 1045
-159, -138, 1118
-248, -205, 1218
-378, -236, 1358
-442, -319, 1419
-476, -332, 1418
-433, -267, 1335
-460, -237, 1293
-506, -259, 1244
-478, -242, 1123
-470, -236, 1021
-419, -238, 936
-356, -197, 859
-352, -162, 858
-374, -121, 878
-416, -81, 975
-416, -81, 975
-398, -65, 1038
-279, 91, 1024
-202, 274, 1029
-40, 376, 1043
228, 464, 973
361, 526, 917
413, 667, 938
413, 667, 938
376, 836, 1088
397, 909, 1180
503, 814, 1057
615, 717, 914
533, 628, 928
332, 457, 1101
208, 315, 1252
208, 315, 1252
163, 264, 1268
166, 251, 1305
155, 255, 1319
69, 257, 1314
12, 170, 1307
35, 87, 1152
35, 87, 1152
-11, 31, 1053
-13, 1, 951
9, -2, 783
9, -2, 783
-15, -82, 661
-110, -164, 627
-137, -218, 601
-116, -232, 568
-99, -212, 607
-74, -167, 670
-,-,-
163, -72, 944
193, -19, 877
166, -8, 846
62, -32, 983
52, -38, 992
52, -38, 992
149, 17, 912
187, 15, 814
194, 37, 785
178, 159, 798
178, 159, 798
192, 210, 792
327, 256, 658
308, 352, 622
205, 333, 690
140, 259, 788
140, 259, 788
141, 278, 766
25, 196, 859
-181, -31, 1006
-290, -197, 1168
-344, -259, 1205
-447, -313, 1312
-434, -258, 1403
-430, -256, 1347
-464, -245, 1352
-533, -248, 1349
-584, -333, 1385
-476, -293, 1197
-414, -254, 1080
-444, -252, 1010
-441, -200, 958
-413, -161, 880
-362, -163, 902
-291, -59, 933
-264, 83, 987
-264, 83, 987
-234, 192, 1023
-185, 212, 1034
-94, 266, 1037
87, 419, 983
271, 522, 947
349, 629, 953
313, 674, 1002
313, 674, 1002
318, 667, 1036
437, 601, 1014
546, 618, 931
506, 606, 963
396, 574, 1027
386, 503, 1081
424, 443, 1033
424, 443, 1033
320, 411, 1130
204, 417, 1232
101, 346, 1354
94, 269, 1342
86, 228, 1258
25, 122, 1240
-12, 52, 1182
-12, 52, 1182
-72, 4, 1145
-55, -24, 1021
-23, -106, 838
-60, -189, 677
-155, -200, 626
-255, -217, 695
-253, -193, 667
-253, -193, 667
-184, -222, 614
-68, -178, 592
-81, -149, 677
-,-,-
46, -30, 1025
46, -30, 1025
85, -37, 963
123, -12, 946
137, 53, 916
129, 83, 943
129, 83, 943
129, 68, 888
142, 78, 833
201, 138, 769
241, 184, 765
241, 184, 765
188, 161, 779
190, 143, 773
181, 135, 764
147, 147, 827
90, 145, 855
90, 145, 855
0, 136, 979
-78, 100, 1039
-139, -71, 1095
-154, -240, 1172
-188, -305, 1218
-238, -292, 1297
-279, -238, 1390
-290, -226, 1349
-238, -177, 1262
-216, -161, 1172
-248, -182, 1165
-253, -176, 1123
-272, -174, 1069
-270, -165, 1015
-264, -183, 946
-243, -213, 918
-253, -182, 905
-287, -161, 924
-287, -161, 924
-279, -130, 917
-264, -66, 930
-193, -32, 934
-119, 44, 927
-79, 172, 989
-60, 254, 1034
-19, 312, 1072
97, 433, 1101
97, 433, 1101
166, 515, 1087
223, 559, 1078
206, 531, 1052
146, 452, 1082
242, 436, 1022
297, 444, 923
324, 447, 935
324, 447, 935
243, 393, 1012
230, 377, 1081
249, 340, 1044
236, 267, 1115
231, 227, 1173
172, 226, 1222
66, 242, 1293
66, 242, 1293
64, 217, 1314
93, 150, 1290
112, 112, 1196
125, 73, 1100
98, 73, 1055
98, 73, 1055
65, 43, 975
0, -8, 948
-82, -34, 920
-82, -34, 920
-108, -101, 912
-141, -184, 809
-120, -218, 746
-143, -171, 687
-251, -141, 826
-276, -201, 886
-180, -176, 887
-18, -99, 777
23, -79, 742
-,-,-
67, -78, 978
27, -91, 988
27, -91, 988
32, -147, 982
138, -51, 930
186, 9, 892
142, 18, 894
142, 18, 894
105, 73, 955
79, 100, 966
126, 121, 920
126, 121, 920
197, 178, 840
192, 197, 824
159, 154, 849
94, 108, 842
102, 83, 862
102, 83, 862
99, 39, 821
94, 63, 865
32, 46, 871
32, 46, 871
-42, -69, 945
-8, -85, 972
26, -67, 968
26, -67, 968
-22, -107, 1014
-81, -157, 1183
-164, -176, 1208
-197, -131, 1275
-189, -79, 1230
-179, -97, 1235
-193, -122, 1229
-220, -134, 1235
-254, -200, 1229
-275, -235, 1167
-297, -283, 1091
-270, -246, 1060
-261, -221, 1019
-265, -244, 975
-317, -239, 997
-311, -246, 951
-247, -232, 924
-206, -150, 943
-147, -36, 990
-204, 11, 1042
-249, 21, 1056
-249, 21, 1056
-217, 63, 1019
-67, 89, 996
112, 210, 866
177, 395, 870
188, 473, 945
264, 536, 992
264, 536, 992
409, 695, 984
492, 768, 974
490, 706, 1071
430, 611, 1110
383, 537, 1140
319, 435, 1204
319, 435, 1204
252, 277, 1257
213, 228, 1243
174, 167, 1279
175, 116, 1237
103, 59, 1197
97, 40, 1148
171, 91, 1022
171, 91, 1022
68, 135, 995
-111, 5, 1051
-92, -101, 974
43, -128, 783
43, -90, 632
43, -90, 632
-77, -20, 730
-223, -99, 881
-166, -188, 830
-56, -242, 712
16, -214, 696
23, -178, 784
23, -178, 784
-11, -146, 897
-27, -120, 929
-,-,-
224, 30, 839
163, 3, 850
163, 3, 850
86, 14, 919
89, 71, 951
144, 59, 910
144, 59, 910
176, 62, 879
185, 93, 883
91, 104, 918
91, 104, 918
54, 128, 953
151, 184, 859
195, 271, 771
176, 323, 776
73, 244, 892
73, 244, 892
16, 136, 950
2, 47, 939
-37, -45, 995
-37, -45, 995
-110, -132, 1101
-201, -198, 1208
-234, -247, 1230
-261, -305, 1285
-228, -310, 1282
-217, -251, 1277
-252, -204, 1245
-317, -211, 1274
-303, -176, 1184
-265, -184, 1073
-216, -178, 1019
-184, -143, 991
-251, -124, 1035
-288, -132, 1054
-275, -172, 1017
-225, -141, 972
-184, -87, 985
-170, -2, 967
-221, 121, 1062
-199, 179, 1038
-146, 180, 960
52, 224, 878
52, 224, 878
139, 330, 842
119, 442, 944
145, 505, 956
230, 476, 983
358, 499, 915
358, 499, 915
402, 547, 922
345, 475, 1008
262, 349, 1143
309, 356, 1156
288, 327, 1158
277, 305, 1191
305, 315, 1195
305, 315, 1195
205, 326, 1246
122, 330, 1317
139, 305, 1283
222, 245, 1183
290, 155, 1037
291, 131, 925
189, 176, 939
189, 176, 939
75, 30, 988
71, 13, 886
-1, -10, 849
-1, -10, 849
-84, -100, 886
-134, -119, 871
-201, -141, 837
-206, -134, 785
-214, -156, 812
-222, -148, 845
-,-,-
176, 18, 912
144, 22, 926
115, -8, 961
102, 10, 959
102, 10, 959
119, 38, 946
93, 66, 975
73, 104, 996
97, 150, 957
97, 150, 957
136, 158, 873
199, 192, 781
248, 285, 731
243, 253, 760
243, 253, 760
239, 198, 758
183, 220, 791
102, 163, 844
0, 83, 936
0, 83, 936
1, 63, 971
-2, 1, 968
-2, 1, 968
-59, -127, 1122
-142, -224, 1214
-201, -249, 1298
-209, -204, 1262
-211, -171, 1258
-198, -121, 1216
-177, -75, 1166
-192, -107, 1179
-229, -149, 1186
-266, -173, 1192
-277, -230, 1129
-284, -211, 1052
-277, -183, 1076
-219, -176, 1060
-180, -106, 1027
-195, -28, 1007
-244, -1, 1039
-216, 21, 974
-150, 59, 934
-107, 105, 887
-107, 105, 887
-72, 170, 859
-67, 218, 878
11, 248, 896
102, 297, 887
152, 367, 909
152, 367, 909
171, 442, 994
269, 476, 1038
367, 526, 982
352, 538, 1042
320, 519, 1118
304, 501, 1136
275, 473, 1193
275, 473, 1193
286, 436, 1227
257, 425, 1242
176, 406, 1306
130, 336, 1308
119, 225, 1287
113, 187, 1206
86, 144, 1151
86, 144, 1121
29, 98, 1121
10, 76, 1048
5, 52, 967
-16, 14, 822
-16, 14, 822
-101, -33, 772
-116, -85, 744
-118, -125, 653
-108, -178, 646
-88, -199, 594
-153, -228, 699
-147, -152, 835
-,-,-
120, 102, 914
105, 116, 997
105, 116, 997
108, 134, 958
150, 179, 865
127, 171, 869
173, 255, 873
187, 296, 768
187, 296, 768
171, 308, 765
120, 288, 834
84, 192, 886
67, 160, 858
67, 160, 858
-17, 89, 915
-29, 37, 1006
-84, -18, 1009
-138, -53, 1046
-82, -74, 1070
-64, -92, 1113
-108, -103, 1179
-146, -95, 1219
-146, -95, 1219
-223, -172, 1262
-295, -206, 1249
-315, -190, 1258
-291, -153, 1200
-282, -177, 1102
-289, -165, 1065
-252, -192, 1050
-266, -167, 1011
-301, -135, 1054
-307, -147, 1026
-273, -129, 1045
-230, -62, 1018
-182, -25, 979
-144, 75, 935
-209, 153, 1011
-221, 217, 1037
-94, 304, 993
67, 361, 918
119, 395, 898
119, 395, 898
143, 457, 934
138, 447, 1001
182, 443, 1064
318, 510, 1002
369, 542, 977
331, 549, 1005
294, 467, 1096
294, 467, 1096
278, 432, 1072
324, 407, 1033
315, 362, 1074
235, 373, 1177
88, 364, 1249
71, 261, 1276
132, 207, 1191
132, 207, 1191
149, 166, 1161
84, 133, 1087
-25, 93, 1144
-56, 76, 1145
-49, 25, 1083
-69, -17, 962
-69, -17, 962
-36, -55, 860
-95, -36, 789
-158, -31, 882
-165, -72, 834
-123, -103, 811
-63, -146, 722
49, -167, 670
49, -167, 670
-,-,-
151, 38, 865
115, 19, 911
57, -6, 950
57, -6, 950
74, 18, 942
91, 46, 907
135, 104, 893
135, 104, 893
155, 165, 889
182, 222, 832
198, 294, 795
250, 337, 749
212, 319, 737
212, 319, 737
104, 243, 846
60, 121, 881
46, 66, 848
27, 85, 842
27, 85, 842
17, 100, 857
-16, 76, 973
-76, -40, 1056
-76, -40, 1056
-105, -39, 1125
-153, -27, 1202
-197, 36, 1238
-296, -9, 1358
-397, -123, 1428
-378, -177, 1425
-389, -193, 1393
-381, -187, 1274
-378, -173, 1241
-367, -150, 1123
-332, -126, 992
-280, -105, 876
-302, -88, 854
-299, -119, 883
-289, -99, 900
-337, -52, 946
-371, 31, 999
-371, 31, 999
-344, 112, 1031
-202, 174, 938
-89, 246, 932
-53, 368, 1007
34, 452, 1080
143, 559, 1023
273, 656, 995
273, 656, 995
384, 721, 961
399, 764, 1029
362, 706, 1041
387, 617, 991
412, 519, 977
427, 441, 915
427, 441, 915
397, 414, 963
317, 361, 1022
250, 260, 1092
233, 209, 1073
206, 221, 1112
186, 194, 1148
186, 194, 1148
168, 174, 1189
10, 150, 1268
-132, 40, 1271
-112, 48, 1192
-70, 125, 1090
-185, 99, 1079
-185, 34, 1039
-148, -43, 879
-148, -43, 879
